cosine_feature,count_feature,hr_std,hr_mean,time_feature,psg_label,hr_mean_diff
-0.985923,14.597669,0.947648,0.283012,4.358333,0,0.0013949999999999796
-0.986286,14.954366,0.934316,0.292943,4.366667,0,0.009931000000000023
-0.986643,10.995807,0.913949,0.308118,4.375,0,0.015174999999999994
-0.986996,5.722285,0.929816,0.279978,4.383333,0,-0.02814
-0.987345,2.10274,0.930264,0.197607,4.391667,1,-0.082371
-0.987688,0.545552,0.872229,0.068426,4.4,0,-0.129181
-0.988027,0.099964,0.793825,-0.074882,4.408333,0,-0.143308
-0.988362,0.01294,0.746434,-0.195684,4.416667,1,-0.12080199999999999
-0.988691,0.001184,0.724533,-0.280459,4.425,1,-0.08477500000000002
-0.989016,7.6e-05,0.707006,-0.336839,4.433333,1,-0.056379999999999986
-0.989336,3e-06,0.654973,-0.398364,4.441667,1,-0.061524999999999996
-0.989651,0.0,0.559268,-0.461195,4.45,1,-0.06283100000000003
-0.989962,0.0,0.408419,-0.531357,4.458333,1,-0.07016199999999995
-0.990268,0.0,0.293455,-0.589241,4.466667,2,-0.057884000000000047
-0.990569,0.0,0.242314,-0.634266,4.475,2,-0.04502499999999998
-0.990866,0.0,0.240656,-0.656663,4.483333,2,-0.022397
-0.991158,0.0,0.242454,-0.667936,4.491667,2,-0.011272999999999977
-0.991445,0.0,0.240107,-0.676497,4.5,2,-0.00856100000000004
-0.991727,0.0,0.243746,-0.670622,4.508333,2,0.005874999999999964
-0.992005,0.0,0.264612,-0.645598,4.516667,2,0.025024000000000046
-0.992278,0.0,0.293333,-0.613556,4.525,2,0.032042000000000015
-0.992546,0.0,0.305865,-0.575483,4.533333,2,0.038073000000000023
-0.99281,0.0,0.312015,-0.54759,4.541667,2,0.027892999999999946
-0.993068,0.0,0.316136,-0.530092,4.55,2,0.017498000000000014
-0.993323,0.0,0.31747,-0.517979,4.558333,2,0.01211300000000004
-0.993572,0.0,0.312483,-0.507916,4.566667,2,0.010062999999999933
-0.993816,0.0,0.292977,-0.485284,4.575,2,0.02263200000000004
-0.994056,0.0,0.263296,-0.456587,4.583333,2,0.028696999999999973
-0.994291,0.0,0.243072,-0.427925,4.591667,2,0.02866200000000002
-0.994522,0.0,0.239301,-0.409316,4.6,2,0.018608999999999987
-0.994748,0.0,0.243313,-0.398382,4.608333,2,0.010934
-0.994969,0.0,0.246023,-0.395935,4.616667,2,0.0024470000000000325
-0.995185,0.0,0.251718,-0.390792,4.625,2,0.005143000000000009
-0.995396,0.0,0.261673,-0.370454,4.633333,2,0.020337999999999967
-0.995603,0.0,0.252397,-0.334271,4.641667,2,0.03618300000000002
-0.995805,0.0,0.228634,-0.293397,4.65,2,0.040873999999999966
-0.996002,0.0,0.196368,-0.261265,4.658333,2,0.032131999999999994
-0.996195,0.0,0.175403,-0.247454,4.666667,2,0.013811000000000018
-0.996382,0.0,0.219213,-0.267505,4.675,2,-0.020050999999999986
-0.996566,0.0,0.224871,-0.280784,4.683333,2,-0.013278999999999985
-0.996744,0.0,0.23915,-0.272428,4.691667,2,0.008355999999999975
-0.996917,1e-05,0.316045,-0.232957,4.7,2,0.039471000000000006
-0.997086,0.000181,0.407245,-0.175155,4.708333,2,0.05780199999999999
-0.99725,0.002398,0.477282,-0.111642,4.716667,2,0.063513
-0.997409,0.022649,0.508151,-0.055651,4.725,2,0.055991000000000006
-0.997564,0.153902,0.499368,-0.017651,4.733333,2,0.038
-0.997714,0.760677,0.489955,-0.005196,4.741667,2,0.012455
-0.997859,2.773662,0.488362,-0.002673,4.75,2,0.002523
-0.997999,7.579645,0.485929,0.00258,4.758333,2,0.005253
-0.998135,15.72587,0.494527,-0.008242,4.766667,0,-0.010821999999999998
-0.998266,24.886509,0.525798,-0.040448,4.775,0,-0.032206
-0.998392,29.853762,0.564073,-0.084648,4.783333,0,-0.0442
-0.998513,26.763619,0.595372,-0.129777,4.791667,1,-0.045129
-0.99863,17.635841,0.616874,-0.171834,4.8,1,-0.04205699999999998
-0.998741,8.418029,0.629702,-0.207602,4.808333,1,-0.03576800000000002
-0.998848,2.878868,0.632199,-0.231601,4.816667,1,-0.023998999999999993
-0.998951,0.700096,0.634824,-0.248612,4.825,2,-0.017011
-0.999048,0.120468,0.635923,-0.253006,4.833333,2,-0.004394000000000009
-0.999141,0.014621,0.621548,-0.23306,4.841667,2,0.01994600000000002
-0.999229,0.001249,0.621787,-0.235908,4.85,2,-0.002848000000000017
-0.999312,7.5e-05,0.617636,-0.266009,4.858333,2,-0.03010099999999999
-0.999391,3e-06,0.581017,-0.328812,4.866667,2,-0.062803
-0.999465,0.0,0.503601,-0.404251,4.875,2,-0.07543900000000003
-0.999534,0.0,0.391482,-0.482015,4.883333,2,-0.077764
-0.999598,0.0,0.271172,-0.547446,4.891667,2,-0.06543099999999996
-0.999657,0.0,0.205524,-0.584116,4.9,2,-0.03666999999999998
-0.999712,0.0,0.19483,-0.592645,4.908333,2,-0.008529000000000009
-0.999762,0.0,0.192426,-0.592969,4.916667,2,-0.00032399999999999096
-0.999807,0.0,0.175628,-0.603424,4.925,2,-0.010454999999999992
-0.999848,0.0,0.178126,-0.599733,4.933333,2,0.003691
-0.999883,0.0,0.172589,-0.578647,4.941667,2,0.021085999999999938
-0.999914,0.0,0.151972,-0.548499,4.95,2,0.030148000000000064
-0.999941,0.0,0.122281,-0.520259,4.958333,2,0.028239999999999932
-0.999962,0.0,0.093246,-0.495218,4.966667,2,0.025041000000000035
-0.999979,0.0,0.077254,-0.472219,4.975,2,0.02299899999999999
-0.99999,0.0,0.094312,-0.456594,4.983333,2,0.015625
-0.999998,0.0,0.117762,-0.43745,4.991667,2,0.019143999999999994
-1.0,0.0,0.136274,-0.418386,5.0,2,0.019064000000000025
-0.999998,0.0,0.139618,-0.407658,5.008333,2,0.01072799999999996
-0.99999,0.0,0.137374,-0.399823,5.016667,2,0.007835000000000036
-0.999979,0.0,0.137865,-0.400142,5.025,2,-0.0003190000000000137
-0.999962,0.0,0.134126,-0.396724,5.033333,2,0.0034179999999999766
-0.999941,0.0,0.129147,-0.390762,5.041667,2,0.005962000000000023
-0.999914,0.0,0.122855,-0.378465,5.05,2,0.012297000000000002
-0.999883,0.0,0.121016,-0.360412,5.058333,2,0.018052999999999986
-0.999848,0.0,0.118847,-0.344492,5.066667,2,0.01591999999999999
-0.999807,0.0,0.116823,-0.336965,5.075,3,0.007527000000000006
-0.999762,0.0,0.11492,-0.33283,5.083333,2,0.004135
-0.999712,0.0,0.113016,-0.32577,5.091667,2,0.007060000000000011
-0.999657,0.0,0.113038,-0.31594,5.1,3,0.009830000000000005
-0.999598,0.0,0.114734,-0.303976,5.108333,2,0.011963999999999975
-0.999534,0.0,0.118533,-0.292481,5.116667,2,0.011495000000000033
-0.999465,0.0,0.120303,-0.279878,5.125,2,0.012602999999999975
-0.999391,0.0,0.118355,-0.272979,5.133333,2,0.0068989999999999885
-0.999312,0.0,0.118909,-0.274818,5.141667,3,-0.0018389999999999795
-0.999229,0.0,0.119111,-0.276245,5.15,3,-0.0014270000000000116
-0.999141,0.0,0.136279,-0.267413,5.158333,3,0.008832000000000007
-0.999048,0.0,0.14405,-0.271267,5.166667,3,-0.0038539999999999686
-0.998951,0.0,0.158883,-0.286458,5.175,3,-0.01519100000000001
-0.998848,1e-06,0.158987,-0.286484,5.183333,3,-2.6000000000026002e-05
-0.998741,1.9e-05,0.155564,-0.267885,5.191667,3,0.018599000000000032
-0.99863,0.000301,0.153864,-0.243035,5.2,3,0.024849999999999983
-0.998513,0.003372,0.151573,-0.223599,5.208333,3,0.01943600000000001
-0.998392,0.026675,0.150893,-0.216367,5.216667,3,0.0072319999999999884
-0.998266,0.149078,0.165387,-0.232153,5.225,3,-0.015785999999999994
-0.998135,0.588844,0.213273,-0.263144,5.233333,3,-0.03099099999999999
-0.997999,1.644445,0.32055,-0.316006,5.241667,3,-0.05286200000000002
-0.997859,3.25001,0.347632,-0.343009,5.25,0,-0.027003
-0.997714,4.566398,0.349883,-0.353767,5.258333,0,-0.01075799999999999
-0.997564,4.668989,0.352312,-0.349678,5.266667,1,0.004089000000000009
-0.997409,3.85957,0.359517,-0.34022,5.275,0,0.009457999999999966
-0.99725,3.453682,0.372038,-0.32635,5.283333,1,0.013870000000000049
-0.997086,4.002317,0.383675,-0.312418,5.291667,0,0.013932
-0.996917,4.577546,0.395332,-0.293863,5.3,0,0.018554999999999988
-0.996744,4.256136,0.4007,-0.276843,5.308333,0,0.01701999999999998
-0.996566,3.544065,0.400573,-0.278251,5.316667,0,-0.0014080000000000203
-0.996382,3.50689,0.394346,-0.302546,5.325,1,-0.024294999999999956
-0.996195,4.035724,0.393306,-0.320752,5.333333,0,-0.018206
-0.996002,4.00256,0.394246,-0.3228,5.341667,1,-0.0020479999999999943
-0.995805,2.931137,0.397936,-0.332979,5.35,1,-0.010179000000000049
-0.995603,1.522089,0.394957,-0.344011,5.358333,1,-0.011031999999999986
-0.995396,0.555609,0.394838,-0.345006,5.366667,1,-0.0009949999999999681
-0.995185,0.142309,0.399302,-0.339863,5.375,2,0.005142999999999953
-0.994969,0.025565,0.413998,-0.321839,5.383333,2,0.01802400000000004
-0.994748,0.003221,0.451329,-0.269039,5.391667,2,0.052800000000000014
-0.994522,0.000284,0.477123,-0.192684,5.4,1,0.07635499999999998
-0.994291,1.8e-05,0.415524,-0.102245,5.408333,2,0.09043899999999999
-0.994056,1e-06,0.375841,-0.047222,5.416667,2,0.055023
-0.993816,0.0,0.363382,-0.011766,5.425,5,0.035456
-0.993572,0.0,0.364732,0.005346,5.433333,5,0.017112000000000002
-0.993323,0.0,0.372521,0.022013,5.441667,5,0.016667
-0.993068,0.0,0.372543,0.021936,5.45,5,-7.700000000000068e-05
-0.99281,0.0,0.381317,0.035323,5.458333,5,0.013387
-0.992546,0.0,0.384421,0.041901,5.466667,5,0.0065780000000000005
-0.992278,0.0,0.383728,0.046092,5.475,5,0.004191
-0.992005,0.0,0.376662,0.061865,5.483333,5,0.015773000000000002
-0.991727,0.0,0.35904,0.090575,5.491667,5,0.02871
-0.991445,0.0,0.327264,0.122502,5.5,5,0.031927
-0.991158,0.0,0.281978,0.157403,5.508333,5,0.03490099999999999
-0.990866,0.0,0.228199,0.192365,5.516667,5,0.03496200000000002
-0.990569,0.0,0.192653,0.218419,5.525,5,0.026053999999999994
-0.990268,0.0,0.183734,0.236934,5.533333,5,0.018515000000000004
-0.989962,0.0,0.17968,0.250355,5.541667,5,0.013420999999999988
-0.989651,0.0,0.182402,0.264133,5.55,5,0.013778000000000012
-0.989336,0.0,0.17063,0.25296,5.558333,5,-0.011172999999999988
-0.989016,0.0,0.137216,0.227781,5.566667,5,-0.025179000000000007
-0.988691,0.0,0.130281,0.207792,5.575,5,-0.019989000000000007
-0.988362,0.0,0.13165,0.20867,5.583333,5,0.0008779999999999899
-0.988027,0.0,0.141009,0.21967,5.591667,5,0.01100000000000001
-0.987688,0.0,0.179182,0.246006,5.6,5,0.026336
-0.987345,0.0,0.18616,0.252926,5.608333,5,0.006919999999999982
-0.986996,0.0,0.196854,0.274329,5.616667,5,0.021403000000000005
-0.986643,0.0,0.213931,0.288302,5.625,5,0.013973000000000013
-0.986286,0.0,0.228726,0.308915,5.633333,5,0.020612999999999992
-0.985923,0.0,0.230085,0.334355,5.641667,5,0.025440000000000018
-0.985556,0.0,0.228261,0.363036,5.65,5,0.028681000000000012
-0.985184,0.0,0.224517,0.381589,5.658333,5,0.018552999999999986
-0.984808,0.0,0.2317,0.417267,5.666667,5,0.03567799999999999
-0.984427,0.0,0.230133,0.450391,5.675,5,0.03312399999999999
-0.984041,0.0,0.220588,0.476006,5.683333,5,0.025615
-0.98365,0.0,0.213496,0.502265,5.691667,5,0.026258999999999977
-0.983255,0.0,0.214443,0.50232,5.7,5,5.500000000002725e-05
-0.982855,0.0,0.229623,0.49062,5.708333,5,-0.011699999999999988
-0.98245,0.0,0.249064,0.470602,5.716667,5,-0.02001799999999998
-0.982041,0.0,0.2935,0.442582,5.725,5,-0.028020000000000045
-0.981627,0.0,0.341596,0.413625,5.733333,5,-0.028956999999999955
-0.981209,0.0,0.361334,0.399561,5.741667,5,-0.014064000000000021
-0.980785,0.0,0.381186,0.378919,5.75,5,-0.020641999999999994
-0.980357,0.0,0.39111,0.356204,5.758333,5,-0.022714999999999985
-0.979925,0.0,0.382686,0.333463,5.766667,5,-0.02274100000000001
-0.979487,0.0,0.38935,0.343617,5.775,5,0.010153999999999996
-0.979045,0.0,0.396285,0.353333,5.783333,5,0.009716000000000002
-0.978599,0.0,0.413149,0.367912,5.791667,5,0.014579000000000009
-0.978148,0.0,0.425512,0.380149,5.8,5,0.012236999999999998
-0.977692,0.0,0.432858,0.390534,5.808333,5,0.010384999999999978
-0.977231,0.0,0.436361,0.396107,5.816667,5,0.005572999999999995
-0.976766,0.0,0.438305,0.401221,5.825,5,0.005114000000000007
-0.976296,0.0,0.42977,0.388362,5.833333,5,-0.01285900000000001
-0.975821,0.0,0.423588,0.37988,5.841667,5,-0.00848199999999999
-0.975342,0.0,0.424035,0.356574,5.85,5,-0.023305999999999993
-0.974859,0.0,0.435603,0.309316,5.858333,5,-0.04725800000000002
-0.97437,0.0,0.451601,0.280308,5.866667,5,-0.029007999999999978
-0.973877,9e-06,0.483981,0.249676,5.875,5,-0.030631999999999993
-0.973379,0.000136,0.518865,0.21588,5.883333,5,-0.03379600000000002
-0.972877,0.00148,0.536878,0.200074,5.891667,5,-0.015805999999999987
-0.97237,0.011317,0.537675,0.1992,5.9,5,-0.0008740000000000137
-0.971858,0.060696,0.533239,0.20643,5.908333,5,0.007230000000000014
-0.971342,0.228296,0.529998,0.211536,5.916667,5,0.005105999999999999
-0.970821,0.602243,0.529273,0.212764,5.925,5,0.0012280000000000069
-0.970296,1.114291,0.528639,0.209608,5.933333,5,-0.00315600000000002
-0.969766,1.446076,0.518839,0.195231,5.941667,5,-0.014377000000000001
-0.969231,1.316301,0.508404,0.183298,5.95,5,-0.011933
-0.968692,0.840404,0.479811,0.156732,5.958333,5,-0.02656599999999998
-0.968148,0.376341,0.44892,0.111177,5.966667,5,-0.04555500000000001
-0.967599,0.1182,0.423534,0.063762,5.975,5,-0.047415
-0.967046,0.026036,0.395296,0.02466,5.983333,5,-0.039102
-0.966488,0.004022,0.371516,-0.007731,5.991667,5,-0.032391
-0.965926,0.000436,0.351234,-0.028565,6.0,5,-0.020834
-0.965359,3.3e-05,0.329108,-0.045555,6.008333,5,-0.016989999999999998
-0.964787,2e-06,0.350668,-0.02579,6.016667,5,0.019764999999999998
-0.964211,0.0,0.399424,0.031217,6.025,5,0.057007
-0.96363,0.0,0.417354,0.076844,6.033333,5,0.045626999999999994
-0.963045,0.0,0.403272,0.129591,6.041667,5,0.052747000000000016
-0.962455,0.0,0.381635,0.195309,6.05,5,0.065718
-0.961861,0.0,0.341453,0.238087,6.058333,5,0.04277799999999998
-0.961262,0.0,0.313513,0.258413,6.066667,5,0.02032600000000001
-0.960658,0.0,0.30402,0.270226,6.075,5,0.011813000000000018
-0.96005,0.0,0.293725,0.284372,6.083333,5,0.014145999999999992
-0.959437,0.0,0.287609,0.292765,6.091667,5,0.008392999999999984
-0.95882,0.0,0.297781,0.280352,6.1,5,-0.012413000000000007
-0.958198,0.0,0.340796,0.235467,6.108333,5,-0.04488499999999998
-0.957571,0.0,0.380436,0.179218,6.116667,5,-0.05624900000000002
-0.95694,0.0,0.417354,0.123463,6.125,5,-0.055754999999999985
-0.956305,0.0,0.439276,0.097133,6.133333,5,-0.026330000000000006
-0.955665,0.0,0.438868,0.098726,6.141667,5,0.0015929999999999972
-0.95502,0.0,0.437749,0.103432,6.15,5,0.004706000000000002
-0.954371,0.0,0.436549,0.110975,6.158333,5,0.007543000000000008
-0.953717,0.0,0.437837,0.117593,6.166667,5,0.006617999999999999
-0.953059,0.0,0.441374,0.125842,6.175,5,0.008249000000000006
-0.952396,0.0,0.441994,0.1267,6.183333,5,0.0008579999999999977
-0.951728,0.0,0.449239,0.130452,6.191667,5,0.0037520000000000053
-0.951057,0.0,0.50331,0.16162,6.2,5,0.031168
-0.95038,0.0,0.563061,0.203605,6.208333,5,0.041984999999999995
-0.949699,0.0,0.584872,0.222047,6.216667,5,0.018441999999999986
-0.949014,0.0,0.602921,0.252955,6.225,5,0.03090799999999999
-0.948324,0.0,0.618344,0.300207,6.233333,5,0.047252000000000016
-0.947629,0.0,0.62815,0.334504,6.241667,5,0.03429700000000002
-0.94693,0.0,0.63046,0.35527,6.25,5,0.02076599999999995
-0.946227,0.0,0.630366,0.375671,6.258333,5,0.020401000000000002
-0.945519,0.0,0.624325,0.409222,6.266667,5,0.033551
-0.944806,0.0,0.589448,0.463817,6.275,5,0.054595000000000005
-0.944089,0.0,0.535868,0.524289,6.283333,5,0.060472000000000026
-0.943368,0.0,0.461211,0.580258,6.291667,5,0.055969000000000046
-0.942641,0.0,0.389465,0.624968,6.3,5,0.044709999999999916
-0.941911,0.0,0.360321,0.643998,6.308333,5,0.01902999999999999
-0.941176,0.0,0.358583,0.645137,6.316667,5,0.0011390000000000011
-0.940437,0.0,0.376253,0.634833,6.325,5,-0.01030399999999998
-0.939693,0.0,0.398598,0.618512,6.333333,5,-0.01632100000000003
-0.938944,0.0,0.417758,0.598882,6.341667,5,-0.019629999999999925
-0.938191,0.0,0.429346,0.576239,6.35,5,-0.02264300000000008
-0.937434,0.0,0.428244,0.536031,6.358333,5,-0.04020799999999991
-0.936672,0.0,0.413083,0.466173,6.366667,5,-0.06985800000000003
-0.935906,0.0,0.380974,0.389271,6.375,5,-0.07690200000000003
-0.935135,0.0,0.363316,0.329765,6.383333,5,-0.059506
-0.93436,0.0,0.353326,0.275517,6.391667,5,-0.05424799999999996
-0.93358,0.0,0.335538,0.215358,6.4,5,-0.06015900000000002
-0.932796,0.0,0.317788,0.160985,6.408333,5,-0.054373000000000005
-0.932008,0.0,0.307713,0.120905,6.416667,5,-0.04007999999999999
-0.931215,0.0,0.295635,0.084324,6.425,5,-0.036581
-0.930418,0.0,0.27601,0.039928,6.433333,5,-0.044396
-0.929616,0.0,0.252086,-0.003481,6.441667,5,-0.043408999999999996
-0.92881,0.0,0.223983,-0.052736,6.45,5,-0.049255
-0.927999,1e-06,0.195498,-0.086164,6.458333,5,-0.033428000000000006
-0.927184,2.2e-05,0.165782,-0.106308,6.466667,5,-0.020143999999999995
-0.926364,0.000295,0.149392,-0.115536,6.475,5,-0.009228
-0.925541,0.002766,0.151478,-0.114165,6.483333,5,0.0013709999999999972
-0.924712,0.018175,0.170491,-0.097341,6.491667,5,0.016824000000000006
-0.92388,0.083757,0.192186,-0.078273,6.5,5,0.019068
-0.923042,0.270697,0.216268,-0.0599,6.508333,5,0.018372999999999994
-0.922201,0.613617,0.240331,-0.043896,6.516667,5,0.016004000000000004
-0.921355,0.975614,0.282361,-0.019325,6.525,1,0.024571
-0.920505,1.088017,0.344132,0.030617,6.533333,1,0.049942
-0.91965,0.851084,0.359127,0.06674,6.541667,1,0.036122999999999995
-0.918791,0.466964,0.357092,0.07875,6.55,5,0.012010000000000007
-0.917928,0.179703,0.352931,0.092628,6.558333,1,0.013878000000000001
-0.91706,0.048503,0.344576,0.10944,6.566667,5,0.016811999999999994
-0.916188,0.009181,0.343651,0.110495,6.575,5,0.0010550000000000004
-0.915311,0.001219,0.341133,0.114603,6.583333,5,0.0041080000000000005
-0.914431,0.000113,0.335821,0.129697,6.591667,5,0.01509400000000001
-0.913545,7e-06,0.335322,0.169273,6.6,5,0.039576
-0.912656,0.0,0.329195,0.210075,6.608333,5,0.040802000000000005
-0.911762,0.0,0.301164,0.248485,6.616667,5,0.03841
-0.910864,0.0,0.282078,0.268206,6.625,5,0.01972099999999999
-0.909961,0.0,0.285259,0.265619,6.633333,5,-0.002587000000000006
-0.909054,0.0,0.311839,0.245153,6.641667,5,-0.020465999999999984
-0.908143,0.0,0.321935,0.235182,6.65,5,-0.009971000000000008
-0.907228,0.0,0.336561,0.254863,6.658333,5,0.019681000000000004
-0.906308,0.0,0.386132,0.29515,6.666667,5,0.04028700000000002
-0.905384,0.0,0.431464,0.334877,6.675,5,0.03972699999999996
-0.904455,0.0,0.43888,0.34461,6.683333,5,0.009733000000000047
-0.903522,0.0,0.438917,0.312582,6.691667,5,-0.032028
-0.902585,0.0,0.431079,0.258121,6.7,5,-0.05446100000000004
-0.901644,0.0,0.427253,0.234296,6.708333,5,-0.023824999999999985
-0.900698,7e-06,0.426496,0.244929,6.716667,5,0.010633000000000004
-0.899748,0.000135,0.435078,0.273252,6.725,5,0.028322999999999987
-0.898794,0.001821,0.452524,0.313961,6.733333,5,0.040708999999999995
-0.897836,0.017262,0.440923,0.358316,6.741667,5,0.04435500000000003
-0.896873,0.114723,0.427928,0.38064,6.75,5,0.022323999999999955
-0.895906,0.534705,0.42446,0.388433,6.758333,5,0.007792999999999994
-0.894934,1.747841,0.424497,0.389499,6.766667,1,0.0010660000000000114
-0.893959,4.00717,0.42875,0.397586,6.775,5,0.00808700000000001
-0.892979,6.443752,0.429469,0.399663,6.783333,5,0.0020769999999999955
-0.891995,7.268,0.42667,0.406322,6.791667,5,0.006659000000000026
-0.891007,5.750011,0.412122,0.426579,6.8,5,0.02025699999999997
-0.890014,3.190769,0.37719,0.454429,6.808333,5,0.02785000000000004
-0.889017,1.24189,0.361841,0.464909,6.816667,5,0.01047999999999999
-0.888016,0.33901,0.361123,0.444197,6.825,5,-0.020712000000000008
-0.887011,0.064902,0.325871,0.410355,6.833333,5,-0.03384199999999998
-0.886001,0.008713,0.275365,0.376272,6.841667,5,-0.03408300000000003
-0.884988,0.00082,0.28003,0.382325,6.85,5,0.006053000000000031
-0.88397,5.4e-05,0.302359,0.434937,6.858333,5,0.05261199999999999
-0.882948,3e-06,0.299468,0.499979,6.866667,5,0.06504199999999999
-0.881921,0.0,0.285202,0.528993,6.875,5,0.02901400000000004
-0.880891,0.0,0.296432,0.519678,6.883333,5,-0.009315000000000073
-0.879856,3e-06,0.336872,0.473869,6.891667,5,-0.04580899999999999
-0.878817,5.7e-05,0.363823,0.413036,6.9,5,-0.06083299999999997
-0.877774,0.000778,0.399468,0.35984,6.908333,5,-0.05319600000000002
-0.876727,0.007427,0.416878,0.333469,6.916667,5,-0.026370999999999978
-0.875675,0.049743,0.418986,0.32667,6.925,5,-0.0067989999999999995
-0.87462,0.233627,0.416115,0.309671,6.933333,5,-0.016999000000000042
-0.87356,0.769551,0.406064,0.286342,6.941667,5,-0.02332899999999999
-0.872496,1.777865,0.404402,0.281144,6.95,2,-0.00519799999999998
-0.871428,2.88088,0.407392,0.291475,6.958333,0,0.010330999999999979
-0.870356,3.274358,0.417048,0.309874,6.966667,1,0.018399
-0.869279,2.610383,0.429143,0.3384,6.975,2,0.028525999999999996
-0.868199,1.45967,0.433945,0.370039,6.983333,2,0.03163900000000003
-0.867114,0.572487,0.435844,0.390558,6.991667,2,0.02051900000000001
-0.866025,0.157477,0.435927,0.390958,7.0,2,0.00040000000000001146
-0.864933,0.03038,0.435278,0.386,7.008333,2,-0.004958000000000018
-0.863836,0.00411,0.425472,0.36889,7.016667,2,-0.017110000000000014
-0.862734,0.00039,0.394062,0.334109,7.025,2,-0.034781000000000006
-0.861629,2.6e-05,0.354137,0.302325,7.033333,2,-0.03178399999999998
-0.86052,1e-06,0.348303,0.29698,7.041667,2,-0.005344999999999989
-0.859406,0.0,0.347138,0.314878,7.05,2,0.01789799999999997
-0.858289,0.0,0.324813,0.335484,7.058333,2,0.020606000000000013
-0.857167,0.0,0.293783,0.378132,7.066667,2,0.04264800000000002
-0.856042,0.0,0.326737,0.47023,7.075,2,0.09209799999999996
-0.854912,0.0,0.403652,0.569013,7.083333,2,0.09878300000000001
-0.853778,0.0,0.467816,0.649264,7.091667,2,0.08025099999999996
-0.85264,8e-06,0.50873,0.723023,7.1,2,0.07375900000000002
-0.851498,0.000165,0.515503,0.779444,7.108333,2,0.056421000000000054
-0.850352,0.002411,0.505203,0.802203,7.116667,2,0.022758999999999974
-0.849202,0.024877,0.502336,0.808588,7.125,2,0.006384999999999974
-0.848048,0.181417,0.502949,0.815714,7.133333,2,0.007126000000000077
-0.84689,0.935969,0.517432,0.844606,7.141667,2,0.028891999999999918
-0.845728,3.421223,0.525515,0.870337,7.15,2,0.02573100000000006
-0.844562,8.885386,0.527412,0.867996,7.158333,2,-0.0023410000000000375
-0.843391,16.495865,0.532965,0.862018,7.166667,0,-0.005978000000000039
-0.842217,22.172021,0.555175,0.843535,7.175,1,-0.018482999999999916
-0.841039,22.124959,0.588812,0.815328,7.183333,1,-0.028206999999999982
-0.839857,17.143775,0.611886,0.794478,7.191667,0,-0.020850000000000035
-0.838671,11.162575,0.624147,0.778612,7.2,0,-0.015866000000000047
-0.83748,7.306551,0.64072,0.755509,7.208333,0,-0.023102999999999985
-0.836286,6.556466,0.656742,0.733206,7.216667,0,-0.022302999999999962
-0.835088,7.721542,0.664098,0.72551,7.225,0,-0.007696000000000036
-0.833886,8.197702,0.680993,0.69805,7.233333,0,-0.02746000000000004
-0.75184,0.05741,0.28353,0.340653,7.75,0,-0.35739699999999996
-0.258819,1.718071,0.354586,-0.628776,0.0,0,0.0
-0.260926,1.260915,0.360012,-0.643128,0.008333,0,-0.014352000000000031
-0.263031,0.920119,0.370611,-0.668678,0.016667,0,-0.02554999999999996
-0.265135,0.682486,0.370752,-0.684266,0.025,0,-0.015588000000000046
-0.267238,0.517114,0.370651,-0.690079,0.033333,0,-0.005812999999999957
-0.26934,0.404923,0.371246,-0.694307,0.041667,0,-0.0042280000000000095
-0.27144,0.337385,0.365271,-0.688667,0.05,0,0.005639999999999978
-0.27354,0.317742,0.336707,-0.666689,0.058333,0,0.021978000000000053
-0.275637,0.354239,0.322201,-0.654847,0.066667,0,0.01184200000000002
-0.277734,0.451002,0.32728,-0.662052,0.075,0,-0.007205000000000017
-0.279829,0.600003,0.33477,-0.700483,0.083333,0,-0.03843099999999999
-0.281923,0.812904,0.310211,-0.752744,0.091667,0,-0.052261
-0.284015,1.078268,0.247562,-0.806857,0.1,0,-0.05411300000000008
-0.286106,1.034958,0.188929,-0.856335,0.108333,0,-0.04947799999999991
-0.288196,0.787648,0.169378,-0.896224,0.116667,0,-0.03988900000000006
-0.290285,0.763822,0.171824,-0.914114,0.125,0,-0.01788999999999996
-0.292372,1.339822,0.165159,-0.932329,0.133333,0,-0.01821499999999998
-0.294457,2.405494,0.152307,-0.958487,0.141667,0,-0.026158000000000015
-0.296542,3.219318,0.148977,-0.988583,0.15,0,-0.03009600000000001
-0.298624,3.045003,0.15811,-1.011602,0.158333,0,-0.0230189999999999
-0.300706,2.022013,0.158288,-1.033545,0.166667,0,-0.021943000000000046
-0.302786,0.941887,0.162491,-1.051206,0.175,0,-0.01766100000000015
-0.304864,0.307737,0.171187,-1.063187,0.183333,0,-0.01198100000000002
-0.306941,0.070574,0.170581,-1.087556,0.191667,0,-0.024368999999999863
-0.309017,0.012121,0.159727,-1.118256,0.2,0,-0.03069999999999995
-0.311091,0.008798,0.153334,-1.152124,0.208333,0,-0.03386800000000001
-0.313164,0.050358,0.166087,-1.180005,0.216667,0,-0.027881000000000045
-0.315235,0.235529,0.183097,-1.216651,0.225,0,-0.036645999999999956
-0.317305,0.774097,0.180576,-1.245176,0.233333,0,-0.028525000000000134
-0.319373,1.78447,0.171697,-1.261757,0.241667,0,-0.016580999999999957
-0.321439,2.885305,0.16982,-1.264662,0.25,0,-0.0029049999999999354
-0.323505,3.272297,0.166089,-1.267833,0.258333,0,-0.003171000000000035
-0.325568,2.603123,0.154561,-1.280186,0.266667,0,-0.012353000000000058
-0.32763,1.45249,0.150609,-1.297159,0.275,0,-0.016972999999999905
