cosine_feature,count_feature,hr_std,hr_mean,time_feature,psg_label
-0.946227,1.518363,0.472052,0.919896,3.741667,2
-0.94693,0.40536,0.498862,0.916097,3.75,2
-0.947629,0.076493,0.514594,0.912424,3.758333,2
-0.948324,0.0102,0.530055,0.908235,3.766667,2
-0.949014,0.000961,0.544864,0.903668,3.775,2
-0.949699,6.4e-05,0.540388,0.898082,3.783333,2
-0.95038,3e-06,0.495543,0.892407,3.791667,2
-0.951057,0.0,0.41655,0.886076,3.8,2
-0.951728,0.0,0.331152,0.875488,3.808333,2
-0.952396,0.0,0.249603,0.87095,3.816667,2
-0.953059,0.0,0.192851,0.868009,3.825,2
-0.953717,0.0,0.180061,0.864793,3.833333,2
-0.954371,0.0,0.183358,0.861727,3.841667,2
-0.95502,0.0,0.186681,0.858589,3.85,2
-0.955665,0.0,0.183751,0.857864,3.858333,2
-0.956305,0.0,0.171891,0.857127,3.866667,2
-0.95694,0.0,0.159861,0.855374,3.875,2
-0.957571,0.0,0.158695,0.851364,3.883333,2
-0.958198,0.0,0.150324,0.853238,3.891667,2
-0.95882,7e-06,0.145503,0.853311,3.9,2
-0.959437,0.000114,0.144601,0.852858,3.908333,2
-0.96005,0.00128,0.152838,0.851503,3.916667,2
-0.960658,0.010173,0.178672,0.849912,3.925,2
-0.961262,0.057121,0.188035,0.849386,3.933333,2
-0.961861,0.226563,0.187988,0.849332,3.941667,2
-0.962455,0.634524,0.188164,0.849319,3.95,2
-0.963045,1.25426,0.190903,0.851838,3.958333,3
-0.96363,1.74902,0.19557,0.851486,3.966667,1
-0.964211,1.719668,0.199947,0.850235,3.975,1
-0.964787,1.191529,0.203106,0.851363,3.983333,1
-0.965359,0.581491,0.202521,0.853757,3.991667,1
-0.965926,0.199771,0.200071,0.853596,4.0,1
-0.966488,0.04829,0.200849,0.853625,4.008333,2
-0.967046,0.008209,0.203924,0.853593,4.016667,2
-0.967599,0.000981,0.202683,0.852569,4.025,2
-0.968148,8.2e-05,0.203741,0.851825,4.033333,2
-0.968692,5e-06,0.201644,0.854775,4.041667,2
-0.969231,0.0,0.188708,0.854773,4.05,2
-0.969766,0.0,0.174646,0.850999,4.058333,2
-0.970296,0.0,0.171229,0.849266,4.066667,2
-0.970821,0.0,0.17572,0.849495,4.075,2
-0.971342,0.0,0.170199,0.849522,4.083333,2
-0.971858,0.0,0.143505,0.851111,4.091667,2
-0.97237,0.0,0.130054,0.851774,4.1,2
-0.972877,0.0,0.132826,0.851048,4.108333,2
-0.973379,0.0,0.133966,0.850161,4.116667,2
-0.973877,0.0,0.13213,0.847373,4.125,2
-0.97437,0.0,0.126177,0.848163,4.133333,2
-0.974859,0.0,0.116492,0.849101,4.141667,2
-0.975342,0.0,0.111167,0.847041,4.15,2
-0.975821,0.0,0.115914,0.844818,4.158333,2
-0.976296,0.0,0.115024,0.846094,4.166667,2
-0.976766,0.0,0.138845,0.846272,4.175,2
-0.977231,0.0,0.188552,0.847434,4.183333,2
-0.977692,0.0,0.229798,0.854932,4.191667,2
-0.978148,0.0,0.25046,0.856081,4.2,2
-0.978599,0.0,0.255284,0.853396,4.208333,2
-0.979045,0.0,0.25527,0.853048,4.216667,2
-0.979487,0.0,0.263224,0.853945,4.225,2
-0.979925,0.0,0.263936,0.854375,4.233333,2
-0.980357,0.0,0.259868,0.854531,4.241667,2
-0.980785,0.0,0.259842,0.854559,4.25,2
-0.981209,0.0,0.276632,0.853155,4.258333,2
-0.981627,0.0,0.303203,0.851878,4.266667,2
-0.982041,0.0,0.308265,0.851645,4.275,1
-0.98245,0.0,0.310167,0.851206,4.283333,2
-0.982855,0.0,0.319033,0.851951,4.291667,2
-0.983255,0.0,0.331399,0.858257,4.3,2
-0.98365,0.0,0.34153,0.857625,4.308333,2
-0.984041,0.0,0.340038,0.85779,4.316667,2
-0.984427,0.0,0.334439,0.85759,4.325,2
-0.984808,0.0,0.353388,0.857042,4.333333,2
-0.985184,0.0,0.359246,0.85591,4.341667,2
-0.985556,0.0,0.342652,0.854152,4.35,2
-0.985923,0.0,0.315561,0.846999,4.358333,2
-0.986286,0.0,0.294358,0.845395,4.366667,2
-0.986643,0.0,0.284056,0.844266,4.375,2
-0.986996,0.0,0.282602,0.844375,4.383333,1
-0.987345,0.0,0.280805,0.842886,4.391667,2
-0.987688,0.0,0.281692,0.842796,4.4,2
-0.988027,0.0,0.282776,0.841803,4.408333,2
-0.988362,0.0,0.285116,0.840349,4.416667,2
-0.988691,0.0,0.276555,0.84164,4.425,2
-0.989016,0.0,0.255344,0.841849,4.433333,2
-0.989336,0.0,0.251533,0.840899,4.441667,2
-0.989651,0.0,0.24845,0.842354,4.45,2
-0.989962,0.0,0.230891,0.840001,4.458333,2
-0.990268,0.0,0.19445,0.831886,4.466667,2
-0.990569,0.0,0.141457,0.830371,4.475,2
-0.990866,0.0,0.098465,0.830017,4.483333,2
-0.991158,0.0,0.111493,0.828645,4.491667,2
-0.991445,0.0,0.115235,0.826469,4.5,2
-0.991727,0.0,0.114055,0.825618,4.508333,2
-0.992005,0.0,0.113251,0.824587,4.516667,2
-0.992278,0.0,0.110961,0.825651,4.525,2
-0.992546,0.0,0.111594,0.827423,4.533333,2
-0.99281,0.0,0.115408,0.826522,4.541667,2
-0.993068,0.0,0.140493,0.825954,4.55,2
-0.993323,0.0,0.172231,0.828629,4.558333,2
-0.993572,0.0,0.208289,0.831871,4.566667,2
-0.993816,0.0,0.255387,0.834785,4.575,2
-0.994056,0.0,0.283237,0.838125,4.583333,2
-0.994291,0.0,0.292477,0.838403,4.591667,5
-0.994522,0.0,0.292313,0.839949,4.6,5
-0.994748,0.0,0.292318,0.841579,4.608333,5
-0.994969,0.0,0.296697,0.842014,4.616667,5
-0.995185,0.0,0.294371,0.843138,4.625,5
-0.995396,0.0,0.291843,0.8445,4.633333,5
-0.995603,0.0,0.297363,0.846156,4.641667,5
-0.995805,0.0,0.293191,0.851831,4.65,5
-0.996002,1e-06,0.273347,0.853568,4.658333,5
-0.996195,2.3e-05,0.247675,0.854682,4.666667,5
-0.996382,0.00029,0.245589,0.855281,4.675,5
-0.996566,0.002562,0.279408,0.856644,4.683333,5
-0.996744,0.015896,0.298712,0.855815,4.691667,5
-0.996917,0.069161,0.295411,0.851932,4.7,5
-0.997086,0.211048,0.295844,0.853776,4.708333,5
-0.99725,0.451707,0.295348,0.857291,4.716667,5
-0.997409,0.678117,0.293381,0.857186,4.725,5
-0.997564,0.714059,0.286608,0.852296,4.733333,5
-0.997714,0.527407,0.272383,0.847062,4.741667,5
-0.997859,0.273233,0.256052,0.846107,4.75,5
-0.997999,0.099285,0.248134,0.846568,4.758333,5
-0.998135,0.025303,0.250267,0.845452,4.766667,5
-0.998266,0.004523,0.250642,0.847577,4.775,5
-0.998392,0.000567,0.247276,0.844704,4.783333,5
-0.998513,5e-05,0.250041,0.843638,4.791667,5
-0.99863,3e-06,0.24817,0.842704,4.8,5
-0.998741,0.0,0.233801,0.843888,4.808333,5
-0.998848,0.0,0.229126,0.841031,4.816667,5
-0.998951,0.0,0.220564,0.840193,4.825,5
-0.999048,0.0,0.217445,0.839638,4.833333,5
-0.999141,0.0,0.232239,0.840416,4.841667,5
-0.999229,0.0,0.227159,0.840303,4.85,5
-0.999312,0.0,0.212014,0.839012,4.858333,5
-0.999391,0.0,0.235995,0.843627,4.866667,5
-0.999465,0.0,0.283301,0.846267,4.875,5
-0.999534,0.0,0.340782,0.848311,4.883333,5
-0.999598,0.0,0.394167,0.850777,4.891667,5
-0.999657,0.0,0.419021,0.854013,4.9,5
-0.999712,0.0,0.415832,0.85762,4.908333,5
-0.999762,0.0,0.412514,0.85932,4.916667,5
-0.999807,0.0,0.423151,0.859142,4.925,5
-0.999848,0.0,0.456271,0.857092,4.933333,5
-0.999883,0.0,0.476306,0.854013,4.941667,5
-0.999914,0.0,0.473945,0.855945,4.95,5
-0.999941,0.0,0.495315,0.860011,4.958333,5
-0.999962,4e-06,0.548213,0.866472,4.966667,5
-0.999979,8.3e-05,0.590106,0.875797,4.975,5
-0.99999,0.001324,0.600698,0.874088,4.983333,5
-0.999998,0.014898,0.600729,0.875066,4.991667,5
-1.0,0.11877,0.59175,0.877173,5.0,5
-0.999998,0.672811,0.569687,0.879605,5.008333,5
-0.99999,2.717073,0.538827,0.884707,5.016667,5
-0.999979,7.85344,0.530864,0.889274,5.025,5
-0.999962,16.321968,0.53168,0.887862,5.033333,5
-0.999941,24.51373,0.52709,0.886605,5.041667,0
-0.999914,26.735206,0.516516,0.884305,5.05,0
-0.999883,21.257919,0.501544,0.881522,5.058333,5
-0.999848,12.351082,0.49393,0.880822,5.066667,5
-0.999807,5.243636,0.499578,0.880932,5.075,5
-0.999762,1.622896,0.510701,0.878252,5.083333,5
-0.999712,0.364649,0.512188,0.876647,5.091667,5
-0.999657,0.059175,0.470603,0.878739,5.1,5
-0.999598,0.006899,0.439227,0.880745,5.108333,5
-0.999534,0.000575,0.443598,0.882695,5.116667,5
-0.999465,3.4e-05,0.434096,0.885423,5.125,5
-0.999391,1e-06,0.419232,0.880425,5.133333,5
-0.999312,0.0,0.44122,0.873402,5.141667,5
-0.999229,6e-06,0.504349,0.885599,5.15,5
-0.999141,0.000117,0.547429,0.891074,5.158333,5
-0.999048,0.001661,0.564229,0.892728,5.166667,5
-0.998951,0.016841,0.556437,0.892093,5.175,5
-0.998848,0.1218,0.574041,0.888895,5.183333,5
-0.998741,0.629051,0.58542,0.886634,5.191667,5
-0.99863,2.321987,0.595095,0.887072,5.2,5
-0.998513,6.128853,0.620617,0.884801,5.208333,5
-0.998392,11.568127,0.639248,0.881658,5.216667,5
-0.998266,15.607954,0.651036,0.880669,5.225,0
-0.998135,15.041957,0.652221,0.880318,5.233333,0
-0.997999,10.34416,0.657807,0.885903,5.241667,0
-0.997859,5.069931,0.659551,0.891649,5.25,1
-0.997714,1.768852,0.668004,0.900657,5.258333,1
-0.997564,0.439446,0.701251,0.908479,5.266667,1
-0.997409,0.083882,0.716314,0.912774,5.275,1
-0.99725,0.051765,0.734315,0.922028,5.283333,2
-0.997086,0.189014,0.788806,0.931221,5.291667,2
-0.996917,0.589816,0.862074,0.940661,5.3,2
-0.996744,1.297993,0.954581,0.951253,5.308333,2
-0.996566,2.017441,1.040097,0.954336,5.316667,2
-0.996382,2.293334,1.142717,0.964815,5.325,0
-0.996195,2.295926,1.2736,0.977381,5.333333,1
-0.996002,3.273919,1.355706,0.991919,5.341667,0
-0.995805,6.972446,1.350456,1.006093,5.35,0
-0.995603,14.557853,1.302906,1.017598,5.358333,0
-0.995396,26.071357,1.250645,1.021085,5.366667,0
-0.995185,40.656833,1.205373,1.024734,5.375,0
-0.994969,56.971083,1.194874,1.025933,5.383333,0
-0.994748,74.003535,1.185643,1.028081,5.391667,0
-0.994522,91.233059,1.182495,1.029589,5.4,0
-0.994291,106.608527,1.204373,1.027057,5.408333,0
-0.994056,116.128166,1.227292,1.023772,5.416667,0
-0.993816,115.568862,1.252611,1.017237,5.425,0
-0.993572,101.26242,1.287352,1.010534,5.433333,0
-0.993323,74.045442,1.318705,1.007785,5.441667,0
-0.993068,43.212804,1.332931,1.000019,5.45,0
-0.99281,20.279004,1.337139,0.985873,5.458333,0
-0.992546,9.479633,1.330822,0.978528,5.466667,0
-0.992278,7.221725,1.305608,0.967771,5.475,0
-0.992005,7.559889,1.263756,0.950756,5.483333,0
-0.991727,6.688632,1.183639,0.932618,5.491667,0
-0.991445,4.436289,1.015892,0.918843,5.5,0
-0.991158,2.565779,0.781697,0.903747,5.508333,0
-0.990866,2.094585,0.532877,0.888246,5.516667,0
-0.990569,2.505826,0.360972,0.877049,5.525,0
-0.990268,2.77324,0.312486,0.879397,5.533333,0
-0.989962,2.54994,0.310513,0.875431,5.541667,0
-0.989651,2.265055,0.29368,0.874221,5.55,0
-0.989336,2.376472,0.286756,0.872444,5.558333,0
-0.989016,3.149253,0.295336,0.870388,5.566667,0
-0.988691,4.75462,0.295696,0.867386,5.575,0
-0.988362,6.683667,0.291678,0.867763,5.583333,0
-0.988027,7.759851,0.286219,0.868125,5.591667,0
-0.987688,7.550662,0.286834,0.866216,5.6,0
-0.987345,6.648333,0.286353,0.863344,5.608333,0
-0.986996,5.351767,0.272215,0.860761,5.616667,0
-0.986643,3.611611,0.254577,0.863502,5.625,0
-0.986286,1.918795,0.247232,0.862773,5.633333,0
-0.985923,1.023664,0.251776,0.859659,5.641667,1
-0.985556,1.300274,0.25438,0.860247,5.65,1
-0.985184,2.728378,0.242514,0.865163,5.658333,1
-0.984808,4.845566,0.206744,0.869013,5.666667,1
-0.984427,6.705447,0.211232,0.869691,5.675,1
-0.984041,7.340358,0.208508,0.869676,5.683333,1
-0.98365,6.359609,0.1882,0.870133,5.691667,1
-0.983255,4.275862,0.179812,0.865351,5.7,1
-0.982855,2.255875,0.178405,0.865127,5.708333,1
-0.98245,1.265799,0.176572,0.867895,5.716667,2
-0.982041,1.515456,0.180732,0.867083,5.725,2
-0.981627,2.501542,0.195067,0.86614,5.733333,1
-0.981209,3.248799,0.214224,0.864159,5.741667,0
-0.980785,3.008378,0.220929,0.861239,5.75,1
-0.980357,2.038597,0.224308,0.859309,5.758333,1
-0.979925,1.342707,0.223706,0.859798,5.766667,1
-0.979487,1.76278,0.224635,0.8625,5.775,1
-0.979045,3.39161,0.23162,0.859955,5.783333,1
-0.978599,5.252801,0.245532,0.855822,5.791667,1
-0.978148,5.794849,0.258011,0.852696,5.8,1
-0.977692,4.505473,0.266524,0.850969,5.808333,1
-0.977231,2.536975,0.269324,0.851705,5.816667,2
-0.976766,1.305666,0.268841,0.848868,5.825,2
-0.976296,1.258994,0.274012,0.842277,5.833333,2
-0.975821,1.951271,0.245869,0.839484,5.841667,2
-0.975342,2.524427,0.234092,0.842682,5.85,1
-0.974859,2.336059,0.332031,0.842555,5.858333,1
-0.97437,1.519295,0.505051,0.846599,5.866667,2
-0.973877,0.693212,0.659534,0.861329,5.875,2
-0.973379,0.222108,0.763365,0.865023,5.883333,2
-0.972877,0.05356,0.810354,0.870023,5.891667,2
-0.97237,0.045127,0.81239,0.875385,5.9,2
-0.971858,0.261747,0.803332,0.880242,5.908333,2
-0.971342,1.291994,0.79673,0.882862,5.916667,2
-0.970821,4.532837,0.792816,0.884387,5.925,2
-0.970296,11.277676,0.794224,0.885688,5.933333,1
-0.969766,19.912956,0.794385,0.884858,5.941667,0
-0.969231,24.970323,0.793612,0.885493,5.95,0
-0.968692,22.250497,0.788457,0.88596,5.958333,0
-0.968148,14.095441,0.783243,0.887996,5.966667,0
-0.967599,6.349991,0.781661,0.88695,5.975,0
-0.967046,2.034638,0.780908,0.886765,5.983333,0
-0.966488,0.463677,0.782598,0.885825,5.991667,0
-0.965926,0.075142,0.772508,0.884338,6.0,1
-0.965359,0.008657,0.759702,0.884426,6.008333,1
-0.964787,0.000709,0.769084,0.880559,6.016667,1
-0.964211,4.1e-05,0.765017,0.878409,6.025,1
-0.96363,2e-06,0.70695,0.870889,6.033333,1
-0.963045,0.0,0.596164,0.854296,6.041667,1
-0.962455,0.0,0.466717,0.847253,6.05,1
-0.961861,0.0,0.335832,0.840491,6.058333,2
-0.961262,0.0,0.252165,0.83422,6.066667,1
-0.960658,0.0,0.237068,0.828518,6.075,1
-0.96005,0.0,0.216243,0.82841,6.083333,2
-0.959437,0.0,0.221026,0.82785,6.091667,1
-0.95882,0.0,0.228882,0.825841,6.1,2
-0.958198,0.0,0.222993,0.824123,6.108333,2
-0.957571,0.0,0.224958,0.823765,6.116667,2
-0.95694,0.0,0.234254,0.82188,6.125,2
-0.956305,0.0,0.236514,0.818616,6.133333,2
-0.955665,0.0,0.236757,0.820941,6.141667,2
-0.95502,0.0,0.236847,0.820175,6.15,2
-0.954371,0.0,0.238583,0.819525,6.158333,2
-0.953717,0.0,0.237087,0.821557,6.166667,1
-0.953059,0.0,0.237399,0.821798,6.175,1
-0.952396,0.0,0.244895,0.821388,6.183333,2
-0.951728,0.0,0.246514,0.819829,6.191667,2
-0.951057,0.0,0.247869,0.820527,6.2,2
-0.95038,0.0,0.253386,0.821568,6.208333,2
-0.949699,0.0,0.253919,0.825006,6.216667,2
-0.949014,0.0,0.249556,0.82932,6.225,2
-0.948324,0.0,0.249073,0.828917,6.233333,2
-0.947629,0.0,0.249558,0.830001,6.241667,2
-0.94693,0.0,0.248024,0.826226,6.25,2
-0.946227,0.0,0.237535,0.822895,6.258333,2
-0.945519,0.0,0.222391,0.823129,6.266667,2
-0.944806,0.0,0.221521,0.822943,6.275,2
-0.944089,0.0,0.220526,0.82194,6.283333,1
-0.943368,0.0,0.224659,0.822445,6.291667,2
-0.942641,0.0,0.232152,0.823191,6.3,1
-0.941911,0.0,0.23264,0.821072,6.308333,2
-0.941176,0.0,0.234122,0.820162,6.316667,2
-0.940437,0.0,0.244568,0.825401,6.325,2
-0.939693,0.0,0.254902,0.825702,6.333333,2
-0.938944,0.0,0.271399,0.825987,6.341667,2
-0.938191,0.0,0.271701,0.827434,6.35,2
-0.937434,0.0,0.267668,0.828592,6.358333,2
-0.936672,0.0,0.268288,0.830157,6.366667,2
-0.935906,0.0,0.265954,0.831151,6.375,2
-0.935135,0.0,0.2511,0.825991,6.383333,2
-0.93436,0.0,0.235853,0.823488,6.391667,2
-0.93358,0.0,0.232065,0.825127,6.4,2
-0.932796,0.0,0.23451,0.826418,6.408333,1
-0.932008,0.0,0.233168,0.828708,6.416667,1
-0.931215,0.0,0.221417,0.830251,6.425,2
-0.930418,0.0,0.220032,0.828669,6.433333,2
-0.929616,0.0,0.218845,0.82835,6.441667,2
-0.92881,0.0,0.215123,0.830245,6.45,2
-0.927999,0.0,0.189856,0.832884,6.458333,2
-0.927184,0.0,0.161199,0.832548,6.466667,2
-0.926364,0.0,0.155536,0.834487,6.475,2
-0.925541,0.0,0.167507,0.834751,6.483333,2
-0.924712,0.0,0.169331,0.829516,6.491667,2
-0.92388,0.0,0.16061,0.828836,6.5,2
-0.923042,0.0,0.13745,0.828768,6.508333,2
-0.922201,0.0,0.111218,0.827942,6.516667,2
-0.921355,0.0,0.115099,0.829923,6.525,2
-0.920505,0.0,0.140153,0.827787,6.533333,2
-0.91965,0.0,0.174619,0.829607,6.541667,2
-0.918791,0.0,0.227588,0.836036,6.55,2
-0.917928,0.0,0.274965,0.838246,6.558333,2
-0.91706,0.0,0.299824,0.839488,6.566667,2
-0.916188,0.0,0.30111,0.840117,6.575,2
-0.915311,0.0,0.305986,0.839094,6.583333,2
-0.914431,0.0,0.323226,0.83671,6.591667,2
-0.913545,0.0,0.352646,0.837232,6.6,1
-0.912656,0.0,0.372366,0.836721,6.608333,2
-0.911762,0.0,0.377465,0.834323,6.616667,2
-0.910864,0.0,0.378074,0.831645,6.625,2
-0.909961,0.0,0.378771,0.834843,6.633333,2
-0.909054,0.0,0.378274,0.834321,6.641667,2
-0.908143,0.0,0.373679,0.834214,6.65,2
-0.907228,0.0,0.368539,0.835154,6.658333,2
-0.906308,0.0,0.367258,0.837666,6.666667,2
-0.905384,0.0,0.366179,0.838305,6.675,2
-0.904455,0.0,0.365808,0.838401,6.683333,2
-0.903522,0.0,0.365522,0.837791,6.691667,2
-0.902585,0.0,0.362054,0.839579,6.7,2
-0.901644,0.0,0.355332,0.838485,6.708333,2
-0.900698,0.0,0.338707,0.834234,6.716667,2
-0.899748,0.0,0.315207,0.835472,6.725,2
-0.898794,0.0,0.314733,0.837,6.733333,2
-0.897836,0.0,0.320045,0.837466,6.741667,5
-0.896873,0.0,0.31828,0.835446,6.75,5
-0.895906,0.0,0.317938,0.839627,6.758333,5
-0.894934,0.0,0.300527,0.837688,6.766667,5
-0.893959,0.0,0.284557,0.837768,6.775,5
-0.892979,0.0,0.275051,0.841284,6.783333,5
-0.891995,0.0,0.272312,0.844441,6.791667,5
-0.891007,0.0,0.276241,0.842115,6.8,5
-0.890014,0.0,0.278638,0.843911,6.808333,5
-0.889017,0.0,0.278366,0.847907,6.816667,5
-0.888016,0.0,0.278635,0.848717,6.825,5
-0.887011,0.0,0.278545,0.847961,6.833333,5
-0.886001,0.0,0.283548,0.848578,6.841667,5
-0.884988,0.0,0.301341,0.852512,6.85,5
-0.88397,0.0,0.339159,0.855106,6.858333,5
-0.882948,0.0,0.361638,0.857421,6.866667,5
-0.881921,0.0,0.366289,0.860943,6.875,5
-0.880891,0.0,0.364354,0.862082,6.883333,5
-0.879856,0.0,0.362724,0.858398,6.891667,5
-0.878817,0.0,0.35497,0.855763,6.9,5
-0.877774,0.0,0.354407,0.856059,6.908333,5
-0.876727,0.0,0.351952,0.860055,6.916667,5
-0.875675,0.0,0.323967,0.860001,6.925,5
-0.87462,0.0,0.289952,0.864192,6.933333,5
-0.87356,0.0,0.256749,0.865912,6.941667,5
-0.872496,0.0,0.244618,0.865033,6.95,5
-0.871428,0.0,0.240142,0.865099,6.958333,5
-0.870356,0.0,0.24461,0.866996,6.966667,5
-0.869279,0.0,0.256476,0.866111,6.975,5
-0.868199,0.0,0.264427,0.863131,6.983333,5
-0.867114,0.0,0.264965,0.861952,6.991667,5
-0.866025,0.0,0.264916,0.862303,7.0,5
-0.864933,0.0,0.265763,0.863492,7.008333,5
-0.863836,2e-06,0.25674,0.863705,7.016667,5
-0.862734,4.7e-05,0.213886,0.859428,7.025,5
-0.861629,0.000698,0.164205,0.856417,7.033333,5
-0.86052,0.007393,0.154797,0.852974,7.041667,5
-0.859406,0.055327,0.161821,0.851998,7.05,5
-0.858289,0.292657,0.160583,0.853838,7.058333,5
-0.857167,1.094226,0.158391,0.854594,7.066667,5
-0.856042,2.891686,0.159669,0.854064,7.075,5
-0.854912,5.400123,0.163083,0.853805,7.083333,5
-0.853778,7.124056,0.159768,0.852841,7.091667,5
-0.85264,6.636569,0.158574,0.854672,7.1,5
-0.851498,4.363567,0.159136,0.853919,7.108333,5
-0.850352,2.023895,0.160352,0.854402,7.116667,5
-0.849202,0.661813,0.16193,0.855301,7.125,5
-0.848048,0.152486,0.164208,0.856929,7.133333,5
-0.84689,0.024741,0.152801,0.857423,7.141667,5
-0.845728,0.002825,0.141738,0.857885,7.15,5
-0.844562,0.000227,0.142578,0.861736,7.158333,5
-0.843391,1.3e-05,0.149147,0.86013,7.166667,5
-0.842217,0.0,0.180429,0.861588,7.175,5
-0.841039,0.0,0.225823,0.863006,7.183333,5
-0.839857,0.0,0.270601,0.868874,7.191667,5
-0.838671,0.0,0.301185,0.871217,7.2,5
-0.83748,0.0,0.293976,0.873673,7.208333,5
-0.836286,0.0,0.275016,0.876446,7.216667,5
-0.835088,0.0,0.270966,0.877281,7.225,5
-0.833886,0.0,0.27077,0.877939,7.233333,5
-0.83268,0.0,0.27251,0.878195,7.241667,5
-0.83147,0.0,0.274215,0.878879,7.25,5
-0.830256,0.0,0.270653,0.879511,7.258333,5
-0.829038,0.0,0.269355,0.88022,7.266667,5
-0.827816,0.0,0.271981,0.883279,7.275,5
-0.82659,0.0,0.271222,0.88447,7.283333,5
-0.82536,0.0,0.268538,0.886399,7.291667,5
-0.824126,0.0,0.272148,0.885524,7.3,5
-0.822889,0.0,0.2676,0.885131,7.308333,5
-0.821647,0.0,0.25652,0.887248,7.316667,5
-0.820401,0.0,0.24894,0.887171,7.325,5
-0.819152,0.0,0.250239,0.891976,7.333333,5
-0.817899,0.0,0.270816,0.891946,7.341667,5
-0.816642,0.0,0.287683,0.889457,7.35,5
-0.81538,7e-06,0.298568,0.891703,7.358333,5
-0.814116,0.00014,0.297473,0.895703,7.366667,5
-0.812847,0.002104,0.299394,0.895701,7.375,5
-0.811574,0.022453,0.29982,0.897398,7.383333,5
-0.810297,0.169988,0.293725,0.898805,7.391667,5
-0.809017,0.914732,0.286516,0.902135,7.4,5
-0.807733,3.507805,0.298248,0.907747,7.408333,5
-0.806445,9.621658,0.327047,0.912117,7.416667,5
-0.805153,18.994874,0.373086,0.918621,7.425,5
-0.803857,27.32563,0.425968,0.9244,7.433333,0
-0.802557,29.602631,0.448373,0.927034,7.441667,0
-0.801254,28.85012,0.45684,0.930076,7.45,0
-0.799947,26.598249,0.459933,0.930719,7.458333,0
-0.258819,0.0,0.336561,0.819744,0.0,0
-0.260926,0.0,0.322855,0.819784,0.008333,0
-0.263031,0.002368,0.310544,0.822548,0.016667,0
-0.265135,0.017676,0.299575,0.821945,0.025,0
-0.267238,0.050763,0.289984,0.824872,0.033333,0
-0.26934,0.13363,0.283916,0.823601,0.041667,0
-0.27144,0.322519,0.280977,0.824237,0.05,0
-0.27354,0.713704,0.287129,0.829158,0.058333,0
-0.275637,1.448118,0.297324,0.831322,0.066667,0
-0.277734,2.694163,0.294411,0.833328,0.075,0
-0.279829,7.189348,0.249521,0.83772,0.083333,0
-0.281923,13.562017,0.221863,0.843912,0.091667,0
-0.284015,18.083337,0.202649,0.847061,0.1,0
-0.286106,17.039128,0.182988,0.848446,0.108333,0
-0.288196,11.341658,0.179668,0.848055,0.116667,0
-0.290285,5.330543,0.180663,0.852879,0.125,0
-0.292372,1.768096,0.189382,0.854563,0.133333,0
-0.294457,0.413649,0.193253,0.854475,0.141667,0
-0.296542,0.068217,0.193081,0.855052,0.15,0
-0.298624,0.007925,0.195393,0.858901,0.158333,0
-0.300706,0.000648,0.192706,0.859361,0.166667,0
-0.302786,3.7e-05,0.217605,0.862249,0.175,0
-0.304864,1e-06,0.261784,0.867601,0.183333,0
-0.306941,0.0,0.305241,0.877001,0.191667,0
-0.309017,0.0,0.327268,0.878526,0.2,0
-0.311091,0.0,0.326562,0.882463,0.208333,0
-0.313164,0.0,0.321798,0.884748,0.216667,0
-0.315235,0.0,0.327539,0.882882,0.225,0
-0.317305,0.0,0.329523,0.882901,0.233333,0
-0.319373,0.0,0.333138,0.883246,0.241667,0
-0.321439,0.0,0.339644,0.882444,0.25,0
-0.323505,0.0,0.341706,0.880989,0.258333,0
-0.325568,0.0,0.342897,0.879263,0.266667,0
-0.32763,0.0,0.344039,0.878761,0.275,0
-0.329691,0.0,0.34646,0.879567,0.283333,0
-0.33175,0.0,0.358036,0.877378,0.291667,0
-0.333807,0.0,0.373666,0.874185,0.3,0
-0.335863,0.0,0.395738,0.86986,0.308333,0
-0.337917,0.0,0.417906,0.86578,0.316667,0
-0.339969,0.0,0.429567,0.863345,0.325,0
-0.34202,0.0,0.445831,0.861617,0.333333,0
-0.344069,0.0,0.446789,0.857272,0.341667,0
-0.346117,0.0,0.419722,0.849237,0.35,0
-0.348163,0.0,0.362808,0.837655,0.358333,0
-0.350207,0.0,0.291729,0.832361,0.366667,0
-0.35225,0.0,0.237205,0.829947,0.375,0
-0.354291,0.0,0.222099,0.826751,0.383333,0
-0.35633,0.0,0.21686,0.822376,0.391667,0
-0.358368,0.0,0.199035,0.818989,0.4,0
-0.360404,0.0,0.183117,0.81683,0.408333,1
-0.362438,0.0,0.177357,0.816374,0.416667,1
-0.36447,0.0,0.184499,0.815619,0.425,1
-0.366501,0.0,0.204553,0.818413,0.433333,1
-0.36853,0.0,0.210703,0.817938,0.441667,2
-0.370557,0.0,0.216051,0.817192,0.45,2
-0.372583,0.0,0.232197,0.820191,0.458333,2
-0.374607,0.0,0.240254,0.819966,0.466667,2
-0.376629,0.0,0.247985,0.824256,0.475,2
-0.378649,0.0,0.251084,0.828318,0.483333,2
-0.380667,0.0,0.253615,0.829473,0.491667,2
-0.382683,0.0,0.255767,0.832454,0.5,2
-0.384698,0.0,0.255505,0.836679,0.508333,2
-0.386711,0.0,0.251469,0.839264,0.516667,2
-0.388722,0.0,0.248516,0.845153,0.525,2
-0.390731,0.0,0.234131,0.849906,0.533333,2
-0.392738,0.0,0.217077,0.852382,0.541667,2
-0.394744,0.0,0.195824,0.854043,0.55,2
